id,flat_href,img_href,address,price,title,type,surface,price_num
186,https://www.sreality.cz/detail/pronajem/byt/2+1/brno-novy-liskovec-kaminky/2045691468,"https://d18-a.sdn.cz/d_18/c_img_gV_p/hXNGcR.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Kamínky, Brno - Nový Lískovec",14 000,Pronájem bytu 2+1 61 m²,2+1,61,14000
187,https://www.sreality.cz/detail/pronajem/byt/2+1/brno-veveri-bayerova/97400396,"https://d18-a.sdn.cz/d_18/c_img_gT_o/jnqWXj.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Bayerova, Brno - Veveří",18 500,Pronájem bytu 2+1 60 m²,2+1,60,18500
188,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-radhostska/167016796,"https://d18-a.sdn.cz/d_18/c_img_gW_l/Nq0uYG.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Radhošťská, Praha 3 - Vinohrady",25 000,Pronájem bytu 3+kk 84 m²,3+kk,84,25000
189,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-podoli-vodarenska/937477708,"https://d18-a.sdn.cz/d_18/c_img_QO_Kf/qZBGxW.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Vodárenská, Praha 4 - Podolí",19 000,Pronájem bytu 3+kk 72 m² (Podkrovní),3+kk,72,19000
190,https://www.sreality.cz/detail/pronajem/byt/3+kk/ricany-radosovice-cernokostelecka/2709346652,"https://d18-a.sdn.cz/d_18/c_img_QJ_Ja/wAryxx.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Černokostelecká, Říčany - Radošovice",19 900,Pronájem bytu 3+kk 84 m²,3+kk,84,19900
191,https://www.sreality.cz/detail/pronajem/byt/2+1/ostrava-vyskovice-lumirova/342894940,"https://d18-a.sdn.cz/d_18/c_img_QI_JW/ufouOb.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Lumírova, Ostrava - Výškovice",11 000,Pronájem bytu 2+1 60 m²,2+1,60,11000
192,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-nusle-lumirova/2167027276,"https://d18-a.sdn.cz/d_18/c_img_gW_m/7rtSDx.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Lumírova, Praha 2 - Nusle",18 000,Pronájem bytu 2+1 45 m²,2+1,45,18000
193,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-mala-strana-malostranske-namesti/2319484492,"https://d18-a.sdn.cz/d_18/c_img_gZ_n/STWh07.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Malostranské náměstí, Praha 1 - Malá Strana",18 000,Pronájem bytu 2+1 50 m²,2+1,50,18000
194,https://www.sreality.cz/detail/pronajem/byt/2+1/brno-bystrc-hvozdecka/2104411724,"https://d18-a.sdn.cz/d_18/c_img_gQ_n/apdFqq.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Hvozdecká, Brno - Bystrc",17 500,Pronájem bytu 2+1 68 m²,2+1,68,17500
195,https://www.sreality.cz/detail/pronajem/byt/3+kk/brno-bosonohy-vzhledna/3927520844,"https://d18-a.sdn.cz/d_18/c_img_gT_o/WKpP9B.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Vzhledná, Brno - Bosonohy",17 900,Pronájem bytu 3+kk 90 m²,3+kk,90,17900
196,https://www.sreality.cz/detail/pronajem/byt/3+kk/unicov-unicov-litovelska/3621766732,"https://d18-a.sdn.cz/d_18/c_img_QP_Ko/tbND5O.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Litovelská, Uničov",12 000,Pronájem bytu 3+kk 64 m²,3+kk,64,12000
197,https://www.sreality.cz/detail/pronajem/byt/2+1/trinec-lyzbice-lidicka/3095279180,"https://d18-a.sdn.cz/d_18/c_img_gS_n/oD3WG9.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Lidická, Třinec - Lyžbice",10 000,Pronájem bytu 2+1 64 m²,2+1,64,10000
198,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-brevnov-bouckova/1217214028,"https://d18-a.sdn.cz/d_18/c_img_QQ_LS/bUfMXP.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Boučkova, Praha 6 - Břevnov",16 500,Pronájem bytu 2+1 56 m²,2+1,56,16500
199,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-brevnov-kutnauerovo-namesti/1557678428,"https://d18-a.sdn.cz/d_18/c_img_gS_m/Qd5Ba6.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Kutnauerovo náměstí, Praha 6 - Břevnov",25 000,Pronájem bytu 3+kk 80 m²,3+kk,80,25000
200,https://www.sreality.cz/detail/pronajem/byt/2+1/holysov-holysov-husova-trida/2429733212,"https://d18-a.sdn.cz/d_18/c_img_gR_l/x2HIpf.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Husova třída, Holýšov",10 200,Pronájem bytu 2+1 74 m²,2+1,74,10200
201,https://www.sreality.cz/detail/pronajem/byt/3+kk/ceske-budejovice-ceske-budejovice-3-a--tragera/2306618956,"https://d18-a.sdn.cz/d_18/c_img_gU_m/8c7W9P.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","A. Trägera, České Budějovice - České Budějovice 3",12 000,Pronájem bytu 3+kk 51 m²,3+kk,51,12000
202,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-podoli-na-klaudiance/2048509516,"https://d18-a.sdn.cz/d_18/c_img_QL_Ju/9euLlq.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Na Klaudiánce, Praha 4 - Podolí",19 990,Pronájem bytu 3+kk 66 m²,3+kk,66,19990
203,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-strasnice-srbinska/2570532428,"https://d18-a.sdn.cz/d_18/c_img_QP_Ko/jenOvO.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Srbínská, Praha 10 - Strašnice",10 700,Pronájem bytu 2+1 40 m²,2+1,40,10700
204,https://www.sreality.cz/detail/pronajem/byt/2+1/brno-stare-brno-anenska/942683724,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jc/qz8PsM.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Anenská, Brno - Staré Brno",17 000,Pronájem bytu 2+1 80 m²,2+1,80,17000
205,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-holesovice-dobrovskeho/4200150604,"https://d18-a.sdn.cz/d_18/c_img_gQ_n/q5UPxv.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Dobrovského, Praha 7 - Holešovice",17 500,Pronájem bytu 2+1 53 m²,2+1,53,17500
206,https://www.sreality.cz/detail/pronajem/byt/2+1/ostrava-hrabuvka-u-lesa/3784193612,"https://d18-a.sdn.cz/d_18/c_img_gV_p/1XwWi3.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","U Lesa, Ostrava - Hrabůvka",10 200,Pronájem bytu 2+1 55 m²,2+1,55,10200
207,https://www.sreality.cz/detail/pronajem/byt/3+kk/frydek-mistek-frydek-zizkova/3295884876,"https://d18-a.sdn.cz/d_18/c_img_QP_Ko/ENZMpj.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Žižkova, Frýdek-Místek - Frýdek",13 000,Pronájem bytu 3+kk 73 m²,3+kk,73,13000
208,https://www.sreality.cz/detail/pronajem/byt/2+1/vyskov-vyskov-mesto-masarykovo-namesti/2825029196,"https://d18-a.sdn.cz/d_18/c_img_gY_m/EyKgmw.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Masarykovo náměstí, Vyškov - Vyškov-Město",14 000,Pronájem bytu 2+1 72 m²,2+1,72,14000
209,https://www.sreality.cz/detail/pronajem/byt/2+1/brno--stefanikova/2748986956,"https://d18-a.sdn.cz/d_18/c_img_gQ_n/FUyPcp.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Štefánikova, Brno",15 900,Pronájem bytu 2+1 55 m²,2+1,55,15900
210,https://www.sreality.cz/detail/pronajem/byt/2+1/dysina-dysina-k-chlumu/3785111116,"https://d18-a.sdn.cz/d_18/c_img_QM_KP/6OvMiW.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","K Chlumu, Dýšina",10 000,Pronájem bytu 2+1 65 m²,2+1,65,10000
211,https://www.sreality.cz/detail/pronajem/byt/2+1/brno--dornych/3960653388,"https://d18-a.sdn.cz/d_18/c_img_QO_Kf/V4TFrm.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Dornych, Brno",12 900,Pronájem bytu 2+1 80 m²,2+1,80,12900
212,https://www.sreality.cz/detail/pronajem/byt/3+kk/olomouc-neredin-norska/3077760588,"https://d18-a.sdn.cz/d_18/c_img_gZ_n/nxlwpl.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Norská, Olomouc - Neředín",15 000,Pronájem bytu 3+kk 60 m²,3+kk,60,15000
213,https://www.sreality.cz/detail/pronajem/byt/2+1/ostrava-belsky-les-frantiska-lyska/2648454732,"https://d18-a.sdn.cz/d_18/c_img_QO_Kf/7UhMdA.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Františka Lýska, Ostrava - Bělský Les",10 000,Pronájem bytu 2+1 60 m²,2+1,60,10000
214,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-smichov-na-cecelicce/2978625100,"https://d18-a.sdn.cz/d_18/c_img_gV_p/FP1PgO.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Na Čečeličce, Praha 5 - Smíchov",14 000,Pronájem bytu 2+1 38 m²,2+1,38,14000
215,https://www.sreality.cz/detail/pronajem/byt/2+1/most-most-mlade-gardy/2776512076,"https://d18-a.sdn.cz/d_18/c_img_QL_Ju/9p2Lh5.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Mladé gardy, Most",10 000,Pronájem bytu 2+1 53 m²,2+1,53,10000
216,https://www.sreality.cz/detail/pronajem/byt/3+kk/hradec-kralove-hradec-kralove-trida-karla-iv-/2530478428,"https://d18-a.sdn.cz/d_18/c_img_QP_Km/VBNjuQ.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","třída Karla IV., Hradec Králové",15 000,Pronájem bytu 3+kk 98 m²,3+kk,98,15000
217,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-zizkov-ambrozova/2187867724,"https://d18-a.sdn.cz/d_18/c_img_gW_m/s9tRje.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Ambrožova, Praha 3 - Žižkov",16 000,Pronájem bytu 3+kk 70 m²,3+kk,70,16000
218,https://www.sreality.cz/detail/pronajem/byt/3+kk/ostrava-moravska-ostrava-bachmacska/1824192076,"https://d18-a.sdn.cz/d_18/c_img_QK_JW/a7XfX4.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Bachmačská, Ostrava - Moravská Ostrava",12 900,Pronájem bytu 3+kk 64 m²,3+kk,64,12900
219,https://www.sreality.cz/detail/pronajem/byt/2+1/rudna-rudna-celakovskeho/1434310220,"https://d18-a.sdn.cz/d_18/c_img_QQ_LR/VUZtj4.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Čelakovského, Rudná",14 000,Pronájem bytu 2+1 55 m²,2+1,55,14000
220,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-kyje-travna/2689197644,"https://d18-a.sdn.cz/d_18/c_img_gR_l/Lu2JVs.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Travná, Praha 9 - Kyje",20 000,Pronájem bytu 3+kk 83 m²,3+kk,83,20000
221,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-podoli-na-dolinach/724158028,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jc/PcgI8f.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Na Dolinách, Praha 4 - Podolí",21 000,Pronájem bytu 3+kk 71 m²,3+kk,71,21000
222,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-satalice-pilarska/3330197068,"https://d18-a.sdn.cz/d_18/c_img_QP_Ko/YrEEIZ.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Pilařská, Praha 9 - Satalice",20 000,Pronájem bytu 2+1 60 m²,2+1,60,20000
223,https://www.sreality.cz/detail/pronajem/byt/3+kk/hostivice-hostivice-csl--armady/1150273100,"https://d18-a.sdn.cz/d_18/c_img_QO_Kf/5rtECN.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Čsl. armády, Hostivice",17 000,Pronájem bytu 3+kk 63 m²,3+kk,63,17000
224,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-hlubocepy-novotneho/2570356300,"https://d18-a.sdn.cz/d_18/c_img_QP_Ko/JmcPaN.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Novotného, Praha 5 - Hlubočepy",25 000,Pronájem bytu 3+kk 69 m²,3+kk,69,25000
225,https://www.sreality.cz/detail/pronajem/byt/2+1/nymburk-nymburk-okruzni/2031236684,"https://d18-a.sdn.cz/d_18/c_img_gU_m/KotZBY.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Okružní, Nymburk",15 000,Pronájem bytu 2+1 50 m²,2+1,50,15000
226,https://www.sreality.cz/detail/pronajem/byt/3+kk/plzen-jizni-predmesti-v-bezovce/688244300,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jc/27DHuX.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","V Bezovce, Plzeň - Jižní Předměstí",15 000,Pronájem bytu 3+kk 100 m²,3+kk,10,15000
227,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-klanovice-lovcicka/1732392524,"https://d18-a.sdn.cz/d_18/c_img_QI_JX/ZYpN5H.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Lovčická, Praha 9 - Klánovice",25 000,Pronájem bytu 3+kk 94 m²,3+kk,94,25000
228,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-holesovice-frantiska-krizka/2330080844,"https://d18-a.sdn.cz/d_18/c_img_gX_m/o6pZIR.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Františka Křížka, Praha 7 - Holešovice",19 000,Pronájem bytu 2+1 75 m²,2+1,75,19000
229,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-nusle-plaminkove/2110797388,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jc/B7gOHq.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Plamínkové, Praha 4 - Nusle",19 000,Pronájem bytu 3+kk 69 m²,3+kk,69,19000
230,https://www.sreality.cz/detail/pronajem/byt/3+kk/brno-zabrdovice-francouzska/3975259724,"https://d18-a.sdn.cz/d_18/c_img_QN_Jr/QtTrDW.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Francouzská, Brno - Zábrdovice",19 900,Pronájem bytu 3+kk 95 m²,3+kk,95,19900
231,https://www.sreality.cz/detail/pronajem/byt/2+1/plzen-doubravka-u-cviciste/2349312348,"https://d18-a.sdn.cz/d_18/c_img_QM_KL/rOqEeM.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","U Cvičiště, Plzeň - Doubravka",10 500,Pronájem bytu 2+1 69 m² (Mezonet),2+1,69,10500
232,https://www.sreality.cz/detail/pronajem/byt/2+1/plzen-jizni-predmesti-vrchlickeho/2353083980,"https://d18-a.sdn.cz/d_18/c_img_gR_m/xepZTy.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Vrchlického, Plzeň - Jižní Předměstí",10 500,Pronájem bytu 2+1 55 m²,2+1,55,10500
233,https://www.sreality.cz/detail/pronajem/byt/2+1/olomouc-olomouc-dolni-namesti/4262016588,"https://d18-a.sdn.cz/d_18/c_img_QK_JX/dQlJWg.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Dolní náměstí, Olomouc",12 500,Pronájem bytu 2+1 70 m²,2+1,70,12500
234,https://www.sreality.cz/detail/pronajem/byt/2+1/olomouc-hodolany-krizikova/2965190220,"https://d18-a.sdn.cz/d_18/c_img_gQ_n/oHHW4j.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Křižíkova, Olomouc - Hodolany",13 800,Pronájem bytu 2+1 55 m²,2+1,55,13800
235,https://www.sreality.cz/detail/pronajem/byt/2+1/ledec-nad-sazavou-ledec-nad-sazavou-jaroslava-haska/3475715660,"https://d18-a.sdn.cz/d_18/c_img_QM_KP/JnVINC.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Jaroslava Haška, Ledeč nad Sázavou",10 600,Pronájem bytu 2+1 61 m²,2+1,61,10600
236,https://www.sreality.cz/detail/pronajem/byt/3+kk/ostrava-zabreh-pavlovova/856278604,"https://d18-a.sdn.cz/d_18/c_img_gU_m/2OkDE8.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Pavlovova, Ostrava - Zábřeh",14 000,Pronájem bytu 3+kk 68 m²,3+kk,68,14000
237,https://www.sreality.cz/detail/pronajem/byt/3+kk/kutna-hora-kutna-hora-vnitrni-mesto-uhelna/2358101580,"https://d18-a.sdn.cz/d_18/c_img_QO_Kf/8huE9W.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Uhelná, Kutná Hora - Kutná Hora-Vnitřní Město",17 500,Pronájem bytu 3+kk 89 m²,3+kk,89,17500
238,https://www.sreality.cz/detail/pronajem/byt/3+kk/pisek-vnitrni-mesto-soukenicka/1755219532,"https://d18-a.sdn.cz/d_18/c_img_QL_Ju/rMTNXf.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Soukenická, Písek - Vnitřní Město",12 000,Pronájem bytu 3+kk 83 m²,3+kk,83,12000
239,https://www.sreality.cz/detail/pronajem/byt/2+1/brno-reckovice-boskovicka/3466344012,"https://d18-a.sdn.cz/d_18/c_img_gZ_o/mWMXbI.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Boskovická, Brno - Řečkovice",15 000,Pronájem bytu 2+1 59 m²,2+1,59,15000
240,https://www.sreality.cz/detail/pronajem/byt/3+kk/jihlava-jihlava-znojemska/1769915980,"https://d18-a.sdn.cz/d_18/c_img_QQ_LS/TO8HvB.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Znojemská, Jihlava",17 000,Pronájem bytu 3+kk 87 m²,3+kk,87,17000
241,https://www.sreality.cz/detail/pronajem/byt/3+kk/olomouc-povel-/1219540556,"https://d18-a.sdn.cz/d_18/c_img_gU_l/m6xMHH.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Olomouc - Povel, okres Olomouc",16 000,Pronájem bytu 3+kk 94 m²,3+kk,94,16000
242,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-stare-mesto-valentinska/821544524,"https://d18-a.sdn.cz/d_18/c_img_QN_Js/6SRGjM.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Valentinská, Praha 1 - Staré Město",24 000,Pronájem bytu 2+1 61 m²,2+1,61,24000
243,https://www.sreality.cz/detail/pronajem/byt/2+1/klasterec-nad-ohri-miretice-u-klasterce-nad-ohri-kralovehradecka/2589734476,"https://d18-a.sdn.cz/d_18/c_img_QI_JX/MPLMVK.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Královéhradecká, Klášterec nad Ohří - Miřetice u Klášterce nad Ohří",10 000,Pronájem bytu 2+1 61 m²,2+1,61,10000
244,https://www.sreality.cz/detail/pronajem/byt/2+1/ostrava-hrabuvka-dr--martinka/2522793548,"https://d18-a.sdn.cz/d_18/c_img_gS_n/wMyFvE.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Dr. Martínka, Ostrava - Hrabůvka",11 000,Pronájem bytu 2+1 54 m²,2+1,54,11000
245,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vokovice-arabska/4142806604,"https://d18-a.sdn.cz/d_18/c_img_QQ_LS/sXdL0D.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Arabská, Praha 6 - Vokovice",20 000,Pronájem bytu 2+1 53 m²,2+1,53,20000
246,https://www.sreality.cz/detail/pronajem/byt/3+kk/brno-sadova-moskalykova/259405388,"https://d18-a.sdn.cz/d_18/c_img_gW_m/kfwbu3.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Moskalykova, Brno - Sadová",18 000,Pronájem bytu 3+kk 65 m²,3+kk,65,18000
247,https://www.sreality.cz/detail/pronajem/byt/2+1/olomouc-hodolany-tr--kosmonautu/237975116,"https://d18-a.sdn.cz/d_18/c_img_gS_n/GIHUnZ.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","tř. Kosmonautů, Olomouc - Hodolany",13 500,Pronájem bytu 2+1 52 m²,2+1,52,13500
248,https://www.sreality.cz/detail/pronajem/byt/2+1/milovice-mlada-prubezna/3994826316,"https://d18-a.sdn.cz/d_18/c_img_gU_m/vDAXI9.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Průběžná, Milovice - Mladá",13 000,Pronájem bytu 2+1 65 m²,2+1,65,13000
249,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-bubenec-havanska/2171373132,"https://d18-a.sdn.cz/d_18/c_img_gU_l/0spfTp.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Havanská, Praha 7 - Bubeneč",21 000,Pronájem bytu 2+1 55 m²,2+1,55,21000
250,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-liben-strizkovska/128595532,"https://d18-a.sdn.cz/d_18/c_img_QK_JX/iQlJHk.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Střížkovská, Praha 8 - Libeň",18 500,Pronájem bytu 2+1 54 m²,2+1,54,18500
251,https://www.sreality.cz/detail/pronajem/byt/2+1/brno-veveri-kotlarska/3618256460,"https://d18-a.sdn.cz/d_18/c_img_gS_n/wUhQCX.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Kotlářská, Brno - Veveří",13 900,Pronájem bytu 2+1 47 m²,2+1,47,13900
252,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stodulky-petrzilkova/3352901196,"https://d18-a.sdn.cz/d_18/c_img_gW_m/IWOWKG.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Petržílkova, Praha 5 - Stodůlky",24 500,Pronájem bytu 3+kk 77 m²,3+kk,77,24500
253,https://www.sreality.cz/detail/pronajem/byt/2+1/neratovice-neratovice-kojeticka/3839571532,"https://d18-a.sdn.cz/d_18/c_img_QQ_LS/QN1M7c.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Kojetická, Neratovice",13 000,Pronájem bytu 2+1 50 m²,2+1,50,13000
254,https://www.sreality.cz/detail/pronajem/byt/2+1/prostejov-prostejov-drozdovice/2211329612,"https://d18-a.sdn.cz/d_18/c_img_QP_Ko/o2LL5k.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Drozdovice, Prostějov",10 000,Pronájem bytu 2+1 72 m²,2+1,72,10000
255,https://www.sreality.cz/detail/pronajem/byt/2+1/karlovy-vary-karlovy-vary-t--g--masaryka/3909760588,"https://d18-a.sdn.cz/d_18/c_img_QR_L2/hrGJGo.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","T. G. Masaryka, Karlovy Vary",18 000,Pronájem bytu 2+1 104 m²,2+1,10,18000
256,https://www.sreality.cz/detail/pronajem/byt/3+kk/nymburk-nymburk-generala-antonina-sochora/2890974796,"https://d18-a.sdn.cz/d_18/c_img_QM_KP/BNdFtR.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Generála Antonína Sochora, Nymburk",14 000,Pronájem bytu 3+kk 66 m²,3+kk,66,14000
257,https://www.sreality.cz/detail/pronajem/byt/3+kk/nove-mesto-nad-metuji-nove-mesto-nad-metuji-komenskeho/3722036812,"https://d18-a.sdn.cz/d_18/c_img_gQ_n/aXLDV2.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Komenského, Nové Město nad Metují",15 500,Pronájem bytu 3+kk 105 m²,3+kk,10,15500
258,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-suchdol-k-miram/146290252,"https://d18-a.sdn.cz/d_18/c_img_gU_m/f0xT92.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","K mírám, Praha 6 - Suchdol",16 500,Pronájem bytu 3+kk 67 m²,3+kk,67,16500
259,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-zizkov-kubelikova/1372386892,"https://d18-a.sdn.cz/d_18/c_img_gZ_n/OUwoKG.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Kubelíkova, Praha 3 - Žižkov",24 000,Pronájem bytu 3+kk 75 m² (Mezonet),3+kk,75,24000
260,https://www.sreality.cz/detail/pronajem/byt/2+1/pribram-pribram-viii-/2707998284,"https://d18-a.sdn.cz/d_18/c_img_gW_m/1AtDUD.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Příbram - Příbram VIII, okres Příbram",13 000,Pronájem bytu 2+1 77 m²,2+1,77,13000
261,https://www.sreality.cz/detail/pronajem/byt/2+1/ostrava-vyskovice-jicinska/1408030284,"https://d18-a.sdn.cz/d_18/c_img_gW_l/0TT4fe.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Jičínská, Ostrava - Výškovice",10 500,Pronájem bytu 2+1 58 m²,2+1,58,10500
262,https://www.sreality.cz/detail/pronajem/byt/2+1/podebrady-podebrady-ii-nam--t-g-masaryka/1353725516,"https://d18-a.sdn.cz/d_18/c_img_QL_Ju/SncOJp.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","nám. T.G.Masaryka, Poděbrady - Poděbrady II",21 490,Pronájem bytu 2+1 75 m²,2+1,75,21490
